date,year,month,product,region,channel,scenario,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-07-01,2024,7,Professional,EMEA,All,Base,1.0,1.0746,1.0777,1.016,0.2313,0.2324,0,4281.0,717.64,3072410.59,558431.06,2513979.54,675930.33,1075343.71,762705.5,15833.33,746872.16,7000.0,155373.15,584499.01
2024-07-01,2024,7,Enterprise,North America,All,Base,1.0,1.0746,1.0363,1.016,0.371,0.2391,0,4886.0,829.47,4052566.75,740954.31,3311612.44,891564.68,1418398.36,1001649.4,15833.33,985816.06,7000.0,205551.37,773264.69
2024-07-01,2024,7,Enterprise,EMEA,All,Base,1.0,1.0746,1.0777,1.016,0.2487,0.2333,0,4768.0,858.95,4095243.11,744337.67,3350905.44,900953.48,1433335.09,1016616.87,15833.33,1000783.53,7000.0,208694.54,785088.99
2024-08-01,2024,8,Starter,North America,All,Base,1.0,1.0484,1.0397,1.0168,0.3405,0.2343,0,2845.0,569.87,1621420.69,296764.1,1324656.59,356712.55,567497.24,400446.79,15833.33,384613.46,7000.0,79298.83,298314.63
2024-08-01,2024,8,Starter,EMEA,All,Base,1.0,1.0484,1.0704,1.0168,0.1606,0.226,0,2744.0,600.16,1646803.61,299865.57,1346938.04,362296.79,576381.26,408259.99,15833.33,392426.65,7000.0,80939.6,304487.06
2024-08-01,2024,8,Professional,North America,All,Base,1.0,1.0484,1.0397,1.0168,0.0532,0.2197,0,4048.0,763.44,3090538.46,565652.63,2524885.83,679918.46,1081688.46,763278.91,15833.33,747445.58,7000.0,155493.57,584952.01
2024-08-01,2024,8,Professional,EMEA,All,Base,1.0,1.0484,1.0704,1.0168,0.0233,0.2194,0,4041.0,765.33,3092828.73,563171.49,2529657.24,680422.32,1082490.06,766744.87,15833.33,750911.53,7000.0,156221.42,587690.11
2024-08-01,2024,8,Enterprise,North America,All,Base,1.0,1.0484,1.0397,1.0168,0.2232,0.2281,0,4661.0,871.29,4061001.87,743273.84,3317728.04,893420.41,1421350.66,1002956.97,15833.33,987123.64,7000.0,205825.96,774297.67
2024-08-01,2024,8,Enterprise,EMEA,All,Base,1.0,1.0484,1.0704,1.0168,0.1655,0.2262,0,4623.0,881.61,4075365.79,742081.12,3333284.67,896580.47,1426378.03,1010326.17,15833.33,994492.83,7000.0,207373.5,780119.34
2024-09-01,2024,9,Starter,North America,All,Base,1.0,1.0086,1.0413,1.0176,0.2064,0.2227,0,2705.0,595.61,1611094.95,295081.91,1316013.03,354440.89,563883.23,397688.91,15833.33,381855.58,7000.0,78719.67,296135.91
2024-09-01,2024,9,Starter,EMEA,All,Base,1.0,1.0086,1.0837,1.0176,0.2127,0.2239,0,2719.0,591.19,1607501.26,292048.35,1315452.91,353650.28,562625.44,399177.19,15833.33,383343.85,7000.0,79032.21,297311.65
2024-09-01,2024,9,Professional,North America,All,Base,1.0,1.0086,1.0413,1.0176,0.076,0.2165,0,3988.0,758.38,3024386.19,553934.87,2470451.32,665364.96,1058535.17,746551.2,15833.33,730717.86,7000.0,151980.75,571737.11
2024-09-01,2024,9,Professional,EMEA,All,Base,1.0,1.0086,1.0837,1.0176,0.168,0.2217,0,4084.0,732.97,2993624.9,543877.16,2449747.73,658597.48,1047768.71,743381.54,15833.33,727548.21,7000.0,151315.12,569233.09
2024-09-01,2024,9,Enterprise,North America,All,Base,1.0,1.0086,1.0413,1.0176,0.3013,0.2276,0,4651.0,849.68,3952122.98,723855.54,3228267.44,869467.06,1383243.04,975557.34,15833.33,959724.0,7000.0,200072.04,752651.96
2024-09-01,2024,9,Enterprise,EMEA,All,Base,1.0,1.0086,1.0837,1.0176,0.3649,0.2319,0,4739.0,827.35,3920681.34,712303.35,3208377.99,862549.89,1372238.47,973589.63,15833.33,957756.29,7000.0,199658.82,751097.47
2024-10-01,2024,10,Starter,North America,All,Base,1.0,0.9043,1.0445,1.0185,0.1982,0.2107,0,2559.0,597.45,1528860.23,280302.8,1248557.43,336349.25,535101.08,377107.1,15833.33,361273.76,7000.0,74397.49,279876.27
2024-10-01,2024,10,Starter,EMEA,All,Base,1.0,0.9043,1.0806,1.0185,0.3672,0.22,0,2671.0,561.84,1500926.6,272958.21,1227968.39,330203.85,525324.31,372440.23,15833.33,356606.9,7000.0,73417.45,276189.45
2024-10-01,2024,10,Professional,North America,All,Base,1.0,0.9043,1.0445,1.0185,0.1181,0.207,0,3814.0,748.94,2856604.1,523732.73,2332871.37,628452.9,999811.43,704607.03,15833.33,688773.7,7000.0,143172.48,538601.22
2024-10-01,2024,10,Professional,EMEA,All,Base,1.0,0.9043,1.0806,1.0185,0.0632,0.2055,0,3785.0,757.13,2865944.91,521200.16,2344744.74,630507.88,1003080.72,711156.15,15833.33,695322.81,7000.0,144547.79,543775.02
2024-10-01,2024,10,Enterprise,North America,All,Base,1.0,0.9043,1.0445,1.0185,0.037,0.2035,0,4158.0,924.2,3842625.82,704510.96,3138114.86,845377.68,1344919.04,947818.14,15833.33,931984.81,7000.0,194246.81,730738.0
2024-10-01,2024,10,Enterprise,EMEA,All,Base,1.0,0.9043,1.0806,1.0185,0.2024,0.2118,0,4329.0,872.53,3776868.2,686860.49,3090007.71,830911.0,1321903.87,937192.84,15833.33,921359.5,7000.0,192015.5,722344.01
2024-11-01,2024,11,Starter,North America,All,Base,1.0,1.1116,1.0576,1.0193,0.1145,0.2292,0,2783.0,614.3,1709495.2,314353.19,1395142.01,376088.94,598323.32,420729.74,15833.33,404896.41,7000.0,83558.25,314338.16
2024-11-01,2024,11,Starter,EMEA,All,Base,1.0,1.1116,1.0607,1.0193,0.1709,0.2335,0,2836.0,597.94,1695701.07,309717.4,1385983.67,373054.24,593495.38,419434.06,15833.33,403600.73,7000.0,83286.15,313314.57
2024-11-01,2024,11,Professional,North America,All,Base,1.0,1.1116,1.0576,1.0193,0.0888,0.2279,0,4198.0,756.89,3177617.7,584321.19,2593296.51,699075.89,1112166.19,782054.42,15833.33,766221.09,7000.0,159436.43,599784.66
2024-11-01,2024,11,Professional,EMEA,All,Base,1.0,1.1116,1.0607,1.0193,0.0551,0.2277,0,4195.0,757.62,3178540.69,580555.96,2597984.73,699278.95,1112489.24,786216.54,15833.33,770383.2,7000.0,160310.47,603072.73
2024-11-01,2024,11,Enterprise,North America,All,Base,1.0,1.1116,1.0576,1.0193,0.0695,0.2269,0,4638.0,916.44,4250169.03,781548.97,3468620.06,935037.19,1487559.16,1046023.71,15833.33,1030190.38,7000.0,214869.98,808320.4
2024-11-01,2024,11,Enterprise,EMEA,All,Base,1.0,1.1116,1.0607,1.0193,0.3126,0.2412,0,4928.0,840.3,4141001.38,756348.04,3384653.34,911020.3,1449350.48,1024282.55,15833.33,1008449.22,7000.0,210304.34,791144.88
2024-12-01,2024,12,Starter,North America,All,Base,1.0,1.0605,1.0609,1.0202,0.1209,0.2238,0,2718.0,613.4,1667400.58,306929.14,1360471.44,366828.13,583590.2,410053.11,15833.33,394219.78,7000.0,81316.15,305903.62
2024-12-01,2024,12,Starter,EMEA,All,Base,1.0,1.0605,1.0434,1.0202,0.2632,0.2329,0,2828.0,579.56,1639257.4,300552.82,1338704.58,360636.63,573740.09,404327.86,15833.33,388494.53,7000.0,80113.85,301380.68
2024-12-01,2024,12,Professional,North America,All,Base,1.0,1.0605,1.0609,1.0202,0.0476,0.2203,0,4059.0,766.88,3112974.89,573025.29,2539949.6,684854.48,1089541.21,765553.91,15833.33,749720.58,7000.0,155971.32,586749.26
2024-12-01,2024,12,Professional,EMEA,All,Base,1.0,1.0605,1.0434,1.0202,0.1489,0.227,0,4183.0,734.8,3073319.9,563483.78,2509836.12,676130.38,1075661.97,758043.78,15833.33,742210.44,7000.0,154394.19,580816.25
2024-12-01,2024,12,Enterprise,North America,All,Base,1.0,1.0605,1.0609,1.0202,0.1325,0.2244,0,4586.0,899.21,4123795.38,759093.51,3364701.87,907234.98,1443328.38,1014138.5,15833.33,998305.17,7000.0,208174.09,783131.08
2024-12-01,2024,12,Enterprise,EMEA,All,Base,1.0,1.0605,1.0434,1.0202,0.0253,0.2211,0,4517.0,918.77,4150499.06,760981.28,3389517.78,913109.79,1452674.67,1023733.32,15833.33,1007899.98,7000.0,210189.0,790710.99
